,geometry,class,temperature_2m_min,temperature_2m,temperature_2m_max,total_precipitation_sum,surface_pressure,u_component_of_wind_10m,total_evaporation_sum,v_component_of_wind_10m,dewpoint_temperature_2m,volumetric_soil_water_layer_1,soil_temperature_level_1
271,POINT (40.54546034873459 1.899936825912787),0,295.0312556160821,301.491417125751,308.78578037685816,0.029809665268404242,97942.96417290549,-1.5645326804811361,-0.027663246799622558,2.8204157844706734,290.47725272385685,0.19731198553470877,304.98234402347384
272,POINT (40.22206684645157 3.921146215181711),0,291.20921007792157,297.7107103851124,305.0211522844103,0.04642089117143845,91729.59094502502,-1.0128203731174839,-0.04340878956200969,2.099151589471183,287.29654532750106,0.1478841210065956,300.6448644565342
273,POINT (39.49443146631476 0.929756319063705),0,295.5985390345256,301.8981804829158,309.00679694281683,0.024077087870812704,98862.6965398712,-2.0245123651186767,-0.023465196375683364,3.73695600246677,290.94860475694287,0.14986379594227298,305.53999725004957
274,POINT (38.524250959465675 -4.163691341893982),0,290.94372261895074,297.01636045149706,305.0365618599786,0.05429983296567495,94477.09875918944,-1.3567491805104808,-0.05085592121920652,0.74129108008273,291.0762239906087,0.31180148288002374,300.2267568896398
275,POINT (39.332734715173245 0.040424187785378),0,294.88632604810925,301.0065417831686,308.51204617818195,0.02568392530323031,97952.38426884601,-1.3690058478585714,-0.025016661287130166,3.2394343287307388,290.8805248463443,0.14861077109217014,304.53460964753106
276,POINT (37.55407045261659 -0.28296931449765),0,286.07048956553143,292.1309804823147,298.58950318230524,0.15197481025870604,84801.7631208887,-0.5812756975682338,-0.1110936920481941,0.40244256863319655,286.694042901161,0.3298315194878153,292.60741063970744
277,POINT (37.715767203758105 0.52551444120992),0,289.7703202565511,297.51327825217527,305.61766115824383,0.02945288035016221,90570.22859894908,-1.456839727850574,-0.028919572172324277,1.682711951439878,287.4190049438362,0.14353099482921824,300.91265653923796
278,POINT (40.70715709987611 -1.657391699200518),0,295.7916429307726,300.4771785848687,307.63165346781415,0.05131702944875719,100722.08946750055,-1.0399384627925,-0.049317015735949904,2.2369566507747685,294.17103491375525,0.16685970867825592,303.0888519312632
279,POINT (34.643528932069344 -1.172301445775975),0,287.87203841739233,293.7687972299874,301.73718611399335,0.13741571411936776,85117.48531991178,-0.9693305134857106,-0.10795823237600012,-0.16070183127211576,288.11416282719694,0.3110915325339991,295.02122278799857
280,POINT (36.42219319462599 -0.687211192351434),0,284.14615217844647,290.2591314895094,297.1658306121826,0.08754925044078922,80027.5649538137,-0.885254710772807,-0.08687470445228326,0.40903999458051704,284.9001424489525,0.33309365680816244,292.9987132180519
281,POINT (35.93710294120145 -0.121272563356135),0,283.90126546223956,291.8449100080658,299.90513123406305,0.08579701849809251,81418.01946011814,0.014498307914746445,-0.07257691774025767,-0.16502888448839345,284.1172587900086,0.17724717139592738,293.13353362885255
282,POINT (36.826435072479775 -0.363817690068406),0,279.79929701487225,286.9461088316237,294.05208036634656,0.08742782263738541,76827.49813726763,-0.6989797102006681,-0.0766173476844819,0.88214369811203,282.7926605525419,0.40491462626840613,287.7201725608388
283,POINT (39.65612821745627 -3.274359210615655),0,294.448045624627,299.0251214860913,305.66188504960803,0.05925115686563282,99449.61994687725,-0.9091994985568138,-0.058601754310075194,1.9841718637552204,294.07516445614544,0.1039999700650975,301.5511881093383
284,POINT (35.290315936635395 3.840297839610954),0,295.15522480010986,302.1904936844428,309.18719408247205,0.0413657842538353,94434.92570638613,-3.37283514014839,-0.03959684509188972,1.4340926445295257,289.1727244006598,0.05722457258879665,306.05701634733435
285,POINT (34.80522568321086 3.274359210615655),0,291.24093363020154,298.9754025181383,306.586774720086,0.06916545871884587,90718.85991679702,-1.6709247631035948,-0.06607450114097446,0.11681597611695861,288.028991548041,0.10986220693415101,301.7773802756257
286,POINT (38.2817058327534 -3.43605596175717),0,288.5169511371189,293.9879339943566,301.660385661655,0.066393112321191,88212.30974207859,-0.9528603659179082,-0.06349004473951128,1.0047924917687134,288.13192950618685,0.23109986879950462,295.46952412214057
287,POINT (34.88607405878161 -1.253149821346732),0,285.6221976810032,292.7723077571396,301.4855089187622,0.0821895483698212,82578.37617410115,-1.171248081567468,-0.0806760178400307,-0.23551116020190482,285.1346845344349,0.15525616432467199,294.37034466529815
288,POINT (37.31152532590432 -1.57654332362976),0,286.22255261739093,292.4601903930475,299.9196604622735,0.06958195522873895,84738.32310859913,-1.5698029905461113,-0.06566632221478762,0.23225642445853495,286.3209622024865,0.2384677509240541,294.5927255587265
289,POINT (37.47322207704583 1.091453070205218),0,291.6082369486491,298.700936481031,306.3319839901394,0.038856657348483425,92151.77715854961,-1.6642409997809002,-0.037935451429802924,0.6582761418456874,288.7683274155604,0.14983010984532039,301.6233769002047
290,POINT (35.290315936635395 1.091453070205218),0,284.4811957677205,290.59034721353714,297.57530774010553,0.5590184875994848,80666.72157862083,-0.2719377645478003,-0.10793990095327091,-0.2069733617169793,286.06973524002285,0.386878592855397,291.1294270702177
291,POINT (34.80522568321086 -1.091453070205219),0,286.2563880284627,292.9642445301825,301.2242608600193,0.12765076427649422,83842.8751851336,-0.9802382016837926,-0.10908949296895622,-0.0372610904715082,287.13690674401124,0.290320308254659,294.80586099876626
292,POINT (36.26049644348448 2.061633577054301),0,295.06149588690863,302.27798707178465,309.51105276743573,0.03132137063509188,93209.04464318589,-1.4061719559973946,-0.030093027957870316,0.23006757190153004,287.1212543349311,0.0428883678022208,309.02596819553014
293,POINT (39.332734715173245 0.687211192351434),0,295.44154760572644,301.6941599875655,308.8357147640652,0.022490982248047613,98493.07369085638,-1.9704462215023897,-0.021867705024002742,3.870021892227478,290.70070653655824,0.15770888803786964,305.2562639487662
294,POINT (40.868853851017626 3.840297839610954),0,293.05113294389514,299.64661567876647,306.74814828236896,0.032474128242078376,94262.83806751131,-0.26659994660254477,-0.028913143284929294,2.285660228215903,287.9382400501927,0.19204794494840677,302.7192296375367
295,POINT (37.715767203758105 1.495694948059003),0,293.37160809834796,300.1396986792132,307.51725504133435,0.024957697085532502,93741.64899518006,-2.909370940393705,-0.024528794559753604,2.00236179571798,288.2259864263326,0.1613080742650989,304.2648480133495
296,POINT (39.89867334416854 -1.172301445775975),0,295.7590851253933,301.2929933326535,308.9711336559719,0.027075554526010775,100126.96973433341,-1.197085903064001,-0.026788432338637196,2.851873591967853,292.7724415646316,0.2001669764899471,305.19086633099414
297,POINT (34.481832180927825 -0.687211192351434),0,288.4681902991401,294.415577300413,302.24240165286596,0.12935659270972968,86210.76050751374,-0.27454792475201345,-0.10902994898949853,0.045518457749588744,288.89644852840274,0.3036338128627167,296.2609388181191
298,POINT (40.70715709987611 -1.819088450342031),0,295.8072635862562,300.4473043259201,307.48790539635553,0.05460086053269733,100858.54537495907,-1.0447255408620213,-0.05198951993629129,2.257163479053162,294.30788105633127,0.18316081597410147,302.7175362549101
299,POINT (35.12861918549388 3.840297839610954),0,293.8324473698934,300.75374248342274,307.86228932274713,0.043650564191566196,92265.10360279531,-2.963662541927386,-0.04162527201050478,1.308714705788046,287.66770705878827,0.07237185184708207,304.131173693144
300,POINT (38.36255420832416 -3.193510835044899),0,291.39270729488794,296.95814641400347,304.8931017981635,0.047501649627165285,92900.86690676853,-0.964278016199729,-0.04650658938852656,1.0456651648108055,289.9634351406615,0.1953677878689802,299.6171584903535
301,POINT (36.988131823621295 -1.738240074771274),0,286.3644555409749,292.55127016061823,300.2521029578315,0.060895101035130975,84296.72562822787,-1.8749701731689923,-0.05713329103956413,-0.05488232796789667,286.0167089639703,0.33307361706116945,295.6072379389827
302,POINT (36.58388994576751 -1.657391699200518),0,287.4575794008043,294.60552709708094,302.5966971715291,0.0616642773485776,85382.37637753719,-1.737532142374635,-0.05806455234738274,0.13312921339892375,285.6278861117505,0.25164560414129455,297.94891960061955
303,POINT (36.50304157019675 -0.28296931449765),0,279.8563638263279,286.838166811846,294.08673837449817,0.15139987130578322,75183.00851490043,-0.9915760173004011,-0.08852569509892622,0.08995766239134267,281.979677434552,0.41252053877954437,288.56412671156755
304,POINT (38.524250959465675 -3.355207586186413),0,291.1821808285183,296.58879073915756,304.36747550964355,0.045794714627490726,92927.06024166688,-0.8580517066620548,-0.04387747115429698,1.107810096158415,290.1715390380916,0.21639089111881338,298.74037580373556
305,POINT (38.8476444617487 -2.546723830478843),0,294.31089952256946,299.7807786335504,307.7806084950765,0.036428769711315256,97544.73671303847,-1.3435404120549057,-0.0353901316347118,2.0163155991174495,291.55358736977746,0.18345982800975877,302.1187467770283
306,POINT (39.251886339602486 -0.040424187785379),0,294.88632604810925,301.0065417831686,308.51204617818195,0.02568392530323031,97952.38426884601,-1.3690058478585714,-0.025016661287130166,3.2394343287307388,290.8805248463443,0.14861077109217014,304.53460964753106
307,POINT (40.949702226588386 -1.33399819691749),0,295.6492793824938,300.51000233178684,307.89870919121637,0.044504936083233644,100459.49943606037,-1.0493149221404185,-0.04311399620362661,2.1640232937128854,293.9088731676142,0.16702415543751495,303.07779736862864
308,POINT (40.949702226588386 -0.52551444120992),0,295.5608833101061,301.1926948753787,309.1862856547038,0.02801707404801543,100050.31902744221,-1.2377550402214996,-0.0276927424258449,2.699546303860508,292.9647812544482,0.13950513382953975,304.2753307743547
309,POINT (40.38376359759308 -1.980785201483545),0,295.9032457139757,300.21025603067767,306.87739732530383,0.05748468520773082,100648.40249671371,-0.868823339581793,-0.05534481629729271,2.0848543025103257,294.37982764798653,0.2159048175026118,302.3321718360945
310,POINT (35.53286106334767 1.333998196917489),0,281.42203373379175,286.98291627063446,293.8088713751899,0.794486430031054,74479.40804760616,-0.3423967795349429,-0.1260008094767626,0.0648780876337324,280.89606516004267,0.28961138374522466,289.36376000062506
311,POINT (39.81782496859778 1.172301445775975),0,295.41828621758356,301.7182426425795,308.74589973025854,0.024437915349910282,98633.08462721837,-1.8975428260537042,-0.023434629321046587,3.42806793486817,290.8643462326128,0.15902709549520186,305.18534449672694
312,POINT (39.57527984188552 -3.840297839610955),0,294.57044410705566,298.65236495606655,304.8344788021511,0.07061751028762224,99011.87857789936,-0.7273373324766946,-0.06659660695327653,1.8941722508420769,294.054747677444,0.3378044421950846,301.17458413902045
313,POINT (37.95831233047038 -0.52551444120992),0,291.69557825724286,297.71325099073687,305.42673142751056,0.05806703164171142,91965.80523533808,-0.48291859437131573,-0.05447547494744261,1.210261384147917,288.5447887951042,0.17317948475993494,299.76547800729986
314,POINT (40.141218470880816 0.606362816780677),0,295.5479777654012,301.8307160305733,309.2542497846815,0.022648410015132316,99187.26478698765,-1.5206647569513319,-0.02218916709534824,3.2080519961048113,291.39019674814057,0.14331991965872876,305.19401871776853
315,POINT (37.23067695033356 1.091453070205218),0,289.3548977110121,296.01549419425305,303.4045294655694,0.03755977938398019,87640.81115486016,-1.1092832609511027,-0.03714904066226962,0.4272046852490876,286.34637397312713,0.1624433409067635,299.3378318042443
