lat,lon,Date,search_state,species
-0.035813,36.198263,2018-05-10,Nakuru,FAW
-2.998274871,37.62601476,2018-05-10,Kajiado County,FAW
-2.998274871,37.62601476,2018-05-10,Kajiado County,FAW
-0.07661,36.16851,2018-05-10,Nakuru,FAW
-0.577144,37.03649,2018-05-10,Nyeri,FAW
-0.928184,35.86498,2018-05-09,Narok,FAW
-0.18922883,36.12451105,2018-05-10,Nakuru,FAW
-0.18922883,36.12451105,2018-05-10,Nakuru,FAW
-1.58253,37.24501,2018-05-09,Machakos County,FAW
-1.2836874,36.6883399,2018-05-09,Kiambu,FAW
-0.275,36.1748,2018-05-09,Nakuru,FAW
-0.335613,37.82998,2018-05-09,Tharaka-Nithi,FAW
-0.51128,37.47353,2018-05-09,Embu,FAW
-0.335613,37.82998,2018-05-09,Tharaka-Nithi,FAW
-0.335613,37.82998,2018-05-09,Tharaka-Nithi,FAW
-0.335613,37.82998,2018-05-09,Tharaka-Nithi,FAW
-0.275,36.1748,2018-05-09,Nakuru,FAW
1.20277813,35.10882195,2018-05-08,West Pokot,FAW
1.20277813,35.10882195,2018-05-08,West Pokot,FAW
1.20277813,35.10882195,2018-05-08,West Pokot,FAW
1.20277813,35.10882195,2018-05-08,West Pokot,FAW
1.20277813,35.10882195,2018-05-08,West Pokot,FAW
-0.96993428,35.89853636,2018-05-08,Narok,FAW
-2.9308662,37.5052413,2018-05-08,Kajiado County,FAW
-1.4125,37.33193,2018-05-08,Machakos County,FAW
-1.21822,36.65172,2018-05-08,Kiambu,FAW
-1.21822,36.65172,2018-05-08,Kiambu,FAW
-0.2759394,36.1536918,2018-05-08,Nakuru,FAW
-1.2912029,36.6089476,2018-05-07,Kiambu,FAW
-1.2912029,36.6089476,2018-05-07,Kiambu,FAW
1.0186541,34.9880713,2018-05-07,Trans-Nzoia County,FAW
1.0139742,34.9967186,2018-05-07,Trans-Nzoia County,FAW
1.0209427,34.9852756,2018-05-07,Trans-Nzoia County,FAW
-1.344176,36.64176,2018-05-07,Kajiado County,FAW
-0.5077828,37.449103,2018-05-04,Embu,FAW
-0.082103,36.180612,2018-05-04,Nakuru,FAW
-0.05862,36.2154,2018-05-05,Nakuru,FAW
0.8937165,34.9253295,2018-05-03,Trans-Nzoia County,FAW
0.08633,34.234243,2018-05-04,Siaya County,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.00295,36.2274,2018-05-03,Nakuru,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-05-03,Trans-Nzoia County,FAW
0.77749,34.71794,2018-05-03,Bungoma County,FAW
0.77749,34.71794,2018-05-03,Bungoma County,FAW
0.77749,34.71794,2018-05-03,Bungoma County,FAW
-0.57318,37.32643,2018-05-03,Kirinyaga County,FAW
-0.25034,36.11021,2018-05-03,Nakuru,FAW
-0.2925258,36.1189362,2018-05-03,Nakuru,FAW
-0.25034,36.11021,2018-05-03,Nakuru,FAW
-0.07661,36.16851,2018-05-02,Nakuru,FAW
1.014648,35.0089911,2018-05-02,Trans-Nzoia County,FAW
1.0147526,35.0089678,2018-05-02,Trans-Nzoia County,FAW
0.00295,36.2274,2018-05-02,Nakuru,FAW
-0.5365,37.4541,2018-05-02,Embu,FAW
-0.25462,36.23458,2018-05-02,Nakuru,FAW
1.2583479,35.102292,2018-04-30,West Pokot,FAW
1.2583479,35.102292,2018-04-30,West Pokot,FAW
-0.5027351,37.4556339,2018-04-27,Embu,FAW
-0.5049079,37.4543259,2018-04-27,Embu,FAW
-1.49538,37.2663,2018-04-30,Machakos County,FAW
-0.05862,36.2154,2018-04-30,Nakuru,FAW
-1.3391864,37.4432928,2018-04-30,Machakos County,FAW
-0.50537,37.72824,2018-04-30,Embu,FAW
-0.50537,37.72824,2018-04-30,Embu,FAW
-1.49538,37.2663,2018-04-30,Machakos County,FAW
-1.3391864,37.4432928,2018-04-30,Machakos County,FAW
-0.62385,37.298427,2018-04-30,Kirinyaga County,FAW
-0.51003,37.52088,2018-04-30,Embu,FAW
-0.4671209,37.6912368,2018-04-27,Embu,FAW
-0.381526441,37.83991685,2018-04-28,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2018-04-28,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2018-04-28,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2018-04-28,Tharaka-Nithi,FAW
-0.5293152,37.4556339,2018-04-27,Embu,FAW
0.77749,34.71794,2018-04-27,Bungoma County,FAW
0.9346573,35.276148,2018-04-26,Trans-Nzoia County,FAW
-1.79007,36.0595,2018-04-26,Kajiado County,FAW
0.9346573,35.276148,2018-04-26,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-04-26,Trans-Nzoia County,FAW
-2.9314095,37.5033104,2018-04-26,Kajiado County,FAW
-2.9312435,37.5027272,2018-04-26,Kajiado County,FAW
-0.52697,37.01729,2018-04-26,Nyeri,FAW
-0.52697,37.01729,2018-04-26,Nyeri,FAW
-0.5852,37.290795,2018-04-26,Kirinyaga County,FAW
-1.089464671,35.95504539,2018-04-26,Narok,FAW
-0.63085,37.112393,2018-04-26,Nyeri,FAW
-1.2198685,36.7126891,2018-04-26,Kiambu,FAW
-1.58253,37.24501,2018-04-26,Machakos County,FAW
-1.58253,37.24501,2018-04-26,Machakos County,FAW
-1.58253,37.24501,2018-04-26,Machakos County,FAW
-1.58253,37.24501,2018-04-26,Machakos County,FAW
-0.62768,37.10609,2018-04-26,Nyeri,FAW
-1.21993,36.7134,2018-04-26,Kiambu,FAW
-1.21993,36.7134,2018-04-26,Kiambu,FAW
1.238108,35.14218,2018-04-25,West Pokot,FAW
1.053395,35.5888663,2018-04-26,Elgeyo-Marakwet County,FAW
-0.25462,36.23458,2018-04-26,Nakuru,FAW
-1.089464671,35.95504539,2018-04-25,Narok,FAW
-0.55989,37.052,2018-04-25,Nyeri,FAW
-0.5589,37.075,2018-04-25,Nyeri,FAW
0.77076,34.75954,2018-04-25,Bungoma County,FAW
-1.46785,37.30344,2018-04-25,Machakos County,FAW
0.7841277,34.7243049,2018-04-25,Bungoma County,FAW
0.77076,34.75954,2018-04-25,Bungoma County,FAW
-1.2654995,36.7985028,2018-04-25,Nairobi County,FAW
-1.21822,36.65172,2018-04-24,Kiambu,FAW
0.77862,34.7895,2018-04-24,Bungoma County,FAW
0.77862,34.7895,2018-04-24,Bungoma County,FAW
0.77862,34.7895,2018-04-24,Bungoma County,FAW
0.77749,34.71794,2018-04-24,Bungoma County,FAW
-0.082103,36.180612,2018-04-23,Nakuru,FAW
-1.28124,36.61225,2018-04-23,Kiambu,FAW
-1.28124,36.61225,2018-04-23,Kiambu,FAW
-0.51003,37.52088,2018-04-23,Embu,FAW
-0.51003,37.52088,2018-04-23,Embu,FAW
-0.51003,37.52088,2018-04-23,Embu,FAW
-0.51003,37.52088,2018-04-23,Embu,FAW
-1.28308,36.7267,2018-04-20,Nairobi County,FAW
-1.2815976,36.6451021,2018-04-20,Kiambu,FAW
-1.28308,36.7267,2018-04-20,Nairobi County,FAW
-0.05862,36.2154,2018-04-20,Nakuru,FAW
0.08633,34.234243,2018-04-20,Siaya County,FAW
-4.3709909,39.4011586,2018-04-19,Kwale,FAW
-0.577144,37.03649,2018-04-19,Nyeri,FAW
-0.577144,37.03649,2018-04-19,Nyeri,FAW
-0.577144,37.03649,2018-04-19,Nyeri,FAW
0.77749,34.71794,2018-04-19,Bungoma County,FAW
-0.605488,37.46312,2018-04-19,Kirinyaga County,FAW
0.77749,34.71794,2018-04-19,Bungoma County,FAW
0.7834962,34.724744,2018-04-19,Bungoma County,FAW
0.77749,34.71794,2018-04-19,Bungoma County,FAW
0.77749,34.71794,2018-04-19,Bungoma County,FAW
-0.381526441,37.83991685,2018-04-19,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2018-04-19,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2018-04-19,Tharaka-Nithi,FAW
-1.520054,37.27124,2018-04-18,Machakos County,FAW
-1.520054,37.27124,2018-04-18,Machakos County,FAW
-1.2380939,36.6000688,2018-04-18,Kiambu,FAW
-1.2380939,36.6000688,2018-04-18,Kiambu,FAW
0.81863313,34.75862115,2018-04-18,Bungoma County,FAW
-0.51128,37.47353,2018-04-18,Embu,FAW
-0.5360786,37.4532949,2018-04-18,Embu,FAW
-0.5360774,37.4532961,2018-04-18,Embu,FAW
-0.5365,37.4541,2018-04-18,Embu,FAW
-0.25034,36.11021,2018-04-18,Nakuru,FAW
0.08633,34.234243,2018-04-18,Siaya County,FAW
1.2644533,35.130475,2018-04-17,West Pokot,FAW
1.0124943,35.3209552,2018-04-17,Trans-Nzoia County,FAW
-0.51003,37.52088,2018-04-16,Embu,FAW
-0.51003,37.52088,2018-04-16,Embu,FAW
-0.51003,37.52088,2018-04-16,Embu,FAW
-0.3973193,37.5915767,2018-04-16,Embu,FAW
-1.3790951,37.2545736,2018-04-15,Machakos County,FAW
-1.3752691,37.2478215,2018-04-15,Machakos County,FAW
0.6188297,34.5851958,2018-04-16,Bungoma County,FAW
-0.41188,37.68892,2018-04-13,Tharaka-Nithi,FAW
-0.41188,37.68892,2018-04-13,Tharaka-Nithi,FAW
-1.58253,37.24501,2018-04-13,Machakos County,FAW
-1.58253,37.24501,2018-04-13,Machakos County,FAW
-1.58253,37.24501,2018-04-13,Machakos County,FAW
-1.58253,37.24501,2018-04-13,Machakos County,FAW
-1.58253,37.24501,2018-04-13,Machakos County,FAW
-0.5857,37.29047,2018-04-12,Kirinyaga County,FAW
-0.5857,37.29047,2018-04-12,Kirinyaga County,FAW
-2.998274871,37.62601476,2018-04-12,Kajiado County,FAW
-2.894053569,37.5884336,2018-04-12,Kajiado County,FAW
-0.5857,37.29047,2018-04-12,Kirinyaga County,FAW
-0.62768,37.10609,2018-04-12,Nyeri,FAW
-0.62768,37.10609,2018-04-12,Nyeri,FAW
-0.426134,37.47909,2018-04-12,Embu,FAW
-0.5520727,37.0737128,2018-04-11,Nyeri,FAW
-0.5520727,37.0737128,2018-04-11,Nyeri,FAW
-0.5365,37.4541,2018-04-11,Embu,FAW
-0.51128,37.47353,2018-04-11,Embu,FAW
-1.46785,37.30344,2018-04-11,Machakos County,FAW
-1.46785,37.30344,2018-04-11,Machakos County,FAW
-1.46785,37.30344,2018-04-11,Machakos County,FAW
-0.46959,37.5062,2018-04-10,Embu,FAW
-0.51003,37.52088,2018-04-10,Embu,FAW
-1.8546139,36.7825261,2018-04-10,Kajiado County,FAW
-0.46959,37.5062,2018-04-10,Embu,FAW
-0.56745,36.997,2018-04-09,Nyeri,FAW
-0.56745,36.997,2018-04-09,Nyeri,FAW
-0.56745,36.997,2018-04-09,Nyeri,FAW
-1.28124,36.61225,2018-04-09,Kiambu,FAW
-1.28124,36.61225,2018-04-09,Kiambu,FAW
-0.51003,37.52088,2018-04-09,Embu,FAW
-0.51003,37.52088,2018-04-09,Embu,FAW
-0.51003,37.52088,2018-04-09,Embu,FAW
-0.5292477,37.4525658,2018-04-06,Embu,FAW
-0.5293545,37.452558,2018-04-06,Embu,FAW
-0.68136,37.35478,2018-04-06,Kirinyaga County,FAW
-0.4791417,37.4696401,2018-04-06,Embu,FAW
0.12731,36.26622,2018-04-05,Nakuru,FAW
-0.1547748,34.8391333,2018-04-05,Kisumu County,FAW
-0.605488,37.46312,2018-04-05,Kirinyaga County,FAW
-0.426134,37.47909,2018-04-05,Embu,FAW
-0.57318,37.32643,2018-04-05,Kirinyaga County,FAW
-0.57318,37.32643,2018-04-05,Kirinyaga County,FAW
-1.23515,37.47248,2018-04-04,Machakos County,FAW
0.8934956,34.9163746,2018-04-04,Trans-Nzoia County,FAW
0.8934956,34.9163746,2018-04-04,Trans-Nzoia County,FAW
-1.2433585,37.4546333,2018-04-04,Machakos County,FAW
-1.089464671,35.95504539,2018-04-04,Narok,FAW
1.20277813,35.10882195,2018-04-03,West Pokot,FAW
-1.4125,37.33193,2018-04-03,Machakos County,FAW
-1.372557,37.3474926,2018-04-03,Machakos County,FAW
0.77749,34.71794,2018-04-03,Bungoma County,FAW
-1.089464671,35.95504539,2018-04-02,Narok,FAW
-0.63085,37.112393,2018-03-29,Nyeri,FAW
-0.41188,37.68892,2018-03-29,Tharaka-Nithi,FAW
-0.62768,37.10609,2018-03-29,Nyeri,FAW
-0.62768,37.10609,2018-03-29,Nyeri,FAW
-0.381526441,37.83991685,2018-03-29,Tharaka-Nithi,FAW
-0.5292287,37.4531912,2018-03-28,Embu,FAW
-0.2021928,34.8187994,2018-03-28,Kisumu County,FAW
-0.1547748,34.8391333,2018-03-28,Kisumu County,FAW
-0.5450711,37.08178083,2018-03-28,Nyeri,FAW
-1.32801,37.44187,2018-03-27,Machakos County,FAW
-1.5823211,37.2452071,2018-03-27,Machakos County,FAW
-0.62385,37.298427,2018-03-26,Kirinyaga County,FAW
-0.634157,37.2936946,2018-03-26,Kirinyaga County,FAW
-0.62385,37.298427,2018-03-26,Kirinyaga County,FAW
-0.62385,37.298427,2018-03-26,Kirinyaga County,FAW
1.0236526,34.9896091,2018-03-26,Trans-Nzoia County,FAW
1.0182623,34.9876212,2018-03-26,Trans-Nzoia County,FAW
1.0209702,34.9855675,2018-03-26,Trans-Nzoia County,FAW
-0.51003,37.52088,2018-03-26,Embu,FAW
-0.41188,37.68892,2018-03-23,Tharaka-Nithi,FAW
-0.2018037,34.8190363,2018-03-24,Kisumu County,FAW
-0.5296165,37.4525349,2018-03-23,Embu,FAW
-1.49538,37.2663,2018-03-23,Machakos County,FAW
-1.49538,37.2663,2018-03-23,Machakos County,FAW
-1.49538,37.2663,2018-03-23,Machakos County,FAW
-1.49538,37.2663,2018-03-23,Machakos County,FAW
-1.49538,37.2663,2018-03-23,Machakos County,FAW
-0.47389,37.46408,2018-03-23,Embu,FAW
-0.50537,37.72824,2018-03-21,Embu,FAW
-0.3973193,37.5915767,2018-03-20,Embu,FAW
-0.3970836,37.5919096,2018-03-20,Embu,FAW
-0.3973193,37.5915767,2018-03-20,Embu,FAW
-0.56745,36.997,2018-03-19,Nyeri,FAW
-0.5589,37.075,2018-03-19,Nyeri,FAW
-0.6430817,37.2372161,2018-03-19,Kirinyaga County,FAW
-0.5599069,37.235621,2018-03-19,Kirinyaga County,FAW
1.0209238,34.9855839,2018-03-19,Trans-Nzoia County,FAW
1.0236529,34.9896093,2018-03-19,Trans-Nzoia County,FAW
-0.55989,37.052,2018-03-13,Nyeri,FAW
-0.62768,37.10609,2018-03-15,Nyeri,FAW
-2.998274871,37.62601476,2018-03-15,Kajiado County,FAW
-2.998274871,37.62601476,2018-03-15,Kajiado County,FAW
-2.998274871,37.62601476,2018-03-15,Kajiado County,FAW
-0.6457923,37.3187462,2018-03-14,Kirinyaga County,FAW
-1.28124,36.61225,2018-03-12,Kiambu,FAW
-1.28124,36.61225,2018-03-12,Kiambu,FAW
-0.354264243,37.66641602,2018-03-09,Tharaka-Nithi,FAW
-1.23515,37.47248,2018-03-07,Machakos County,FAW
0.9690326,35.05194832,2018-03-07,Trans-Nzoia County,FAW
0.9690326,35.05194832,2018-03-07,Trans-Nzoia County,FAW
0.9690326,35.05194832,2018-03-07,Trans-Nzoia County,FAW
0.9690326,35.05194832,2018-03-07,Trans-Nzoia County,FAW
-1.49538,37.2663,2018-03-07,Machakos County,FAW
0.9346573,35.276148,2018-03-06,Trans-Nzoia County,FAW
0.9346573,35.276148,2018-03-06,Trans-Nzoia County,FAW
-0.5589,37.075,2018-03-05,Nyeri,FAW
-0.5589,37.075,2018-03-05,Nyeri,FAW
-0.5589,37.075,2018-03-05,Nyeri,FAW
-1.28124,36.61225,2018-03-05,Kiambu,FAW
-0.5049148,37.4543885,2018-03-02,Embu,FAW
-0.68136,37.35478,2018-03-02,Kirinyaga County,FAW
-0.528999,37.461081,2018-03-02,Embu,FAW
-1.37581284,37.25048533,2018-03-01,Machakos County,FAW
-1.49538,37.2663,2018-02-28,Machakos County,FAW
-1.21822,36.65172,2018-02-27,Kiambu,FAW
-0.318592,37.65946,2018-02-23,Tharaka-Nithi,FAW
-0.5857,37.29047,2018-02-22,Kirinyaga County,FAW
-0.5857,37.29047,2018-02-22,Kirinyaga County,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.63085,37.112393,2018-02-22,Nyeri,FAW
-0.07661,36.16851,2018-02-21,Nakuru,FAW
-0.5589,37.075,2018-02-19,Nyeri,FAW
-0.51003,37.52088,2018-02-19,Embu,FAW
-1.28124,36.61225,2018-02-19,Kiambu,FAW
-1.28124,36.61225,2018-02-19,Kiambu,FAW
1.130162,34.8264285,2018-02-17,Trans-Nzoia County,FAW
-0.354264243,37.66641602,2018-02-16,Tharaka-Nithi,FAW
-0.3970853,37.5915767,2018-02-16,Embu,FAW
-0.6596672,37.1149668,2018-02-15,Murang'a County,FAW
-0.53427365,37.05557279,2018-02-15,Nyeri,FAW
-0.41188,37.68892,2018-02-13,Tharaka-Nithi,FAW
-0.51128,37.47353,2018-02-09,Embu,FAW
1.0406658,35.3205255,2018-02-08,Elgeyo-Marakwet County,FAW
1.0419719,35.3171925,2018-02-08,Elgeyo-Marakwet County,FAW
1.0580648,35.2106801,2018-02-08,Trans-Nzoia County,FAW
-2.9294756,37.5034307,2018-02-06,Kajiado County,FAW
-0.51003,37.52088,2018-02-06,Embu,FAW
-0.46959,37.5062,2018-02-06,Embu,FAW
-0.5589,37.075,2018-02-05,Nyeri,FAW
-0.56745,36.997,2018-02-05,Nyeri,FAW
-1.2826949,36.6459934,2018-02-02,Kiambu,FAW
-1.520054,37.27124,2018-01-31,Machakos County,FAW
-1.520054,37.27124,2018-01-31,Machakos County,FAW
-1.520054,37.27124,2018-01-31,Machakos County,FAW
-0.51003,37.52088,2018-01-29,Embu,FAW
-0.5414906,36.9891685,2018-01-26,Nyeri,FAW
-1.79007,36.0595,2018-01-25,Kajiado County,FAW
-2.8119982,37.4958208,2018-01-25,Kajiado County,FAW
-0.63085,37.112393,2018-01-25,Nyeri,FAW
-0.928184,35.86498,2018-01-24,Narok,FAW
-1.2431016,36.6628923,2018-01-24,Kiambu,FAW
-1.28308,36.7267,2018-01-24,Nairobi County,FAW
-1.28308,36.7267,2018-01-24,Nairobi County,FAW
-1.21822,36.65172,2018-01-23,Kiambu,FAW
-1.21822,36.65172,2018-01-23,Kiambu,FAW
-1.58253,37.24501,2018-01-23,Machakos County,FAW
-1.58253,37.24501,2018-01-23,Machakos County,FAW
-0.56745,36.997,2018-01-22,Nyeri,FAW
-1.2916052,36.6095289,2018-01-22,Kiambu,FAW
-0.5589,37.075,2018-01-22,Nyeri,FAW
-0.5589,37.075,2018-01-22,Nyeri,FAW
-0.5589,37.075,2018-01-22,Nyeri,FAW
-0.5589,37.075,2018-01-22,Nyeri,FAW
-1.2916052,36.6095289,2018-01-22,Kiambu,FAW
-1.2829438,36.6456561,2018-01-19,Kiambu,FAW
-0.57658598,37.43290221,2018-01-19,Kirinyaga County,FAW
0.9690326,35.05194832,2018-01-17,Trans-Nzoia County,FAW
-0.51003,37.52088,2018-01-16,Embu,FAW
-1.2223644,36.6127205,2018-01-15,Kiambu,FAW
-1.79007,36.0595,2018-01-11,Kajiado County,FAW
-0.52697,37.01729,2018-01-11,Nyeri,FAW
-2.9265531,37.5179736,2018-01-11,Kajiado County,FAW
-2.9132544,37.5103091,2018-01-10,Kajiado County,FAW
-0.5365,37.4541,2018-01-10,Embu,FAW
-0.56745,36.997,2018-01-08,Nyeri,FAW
-0.57318,37.32643,2018-01-04,Kirinyaga County,FAW
-0.442,37.4368,2017-12-30,Embu,FAW
-0.4487697,37.4149686,2017-12-30,Kirinyaga County,FAW
-0.4487697,37.4149686,2017-12-30,Kirinyaga County,FAW
-0.50537,37.72824,2017-12-29,Embu,FAW
-1.21822,36.65172,2017-12-29,Kiambu,FAW
-1.21822,36.65172,2017-12-29,Kiambu,FAW
-0.5857,37.29047,2017-12-28,Kirinyaga County,FAW
-1.79007,36.0595,2017-12-28,Kajiado County,FAW
-1.79007,36.0595,2017-12-28,Kajiado County,FAW
-0.63085,37.112393,2017-12-28,Nyeri,FAW
-0.63085,37.112393,2017-12-28,Nyeri,FAW
-0.63085,37.112393,2017-12-28,Nyeri,FAW
-1.520054,37.27124,2017-12-28,Machakos County,FAW
-0.57318,37.32643,2017-12-28,Kirinyaga County,FAW
0.8097101,35.0534424,2017-12-22,Kakamega County,FAW
-0.5522856,37.4052552,2017-12-21,Kirinyaga County,FAW
-0.50537,37.72824,2017-12-20,Embu,FAW
-0.50537,37.72824,2017-12-20,Embu,FAW
-1.58253,37.24501,2017-12-20,Machakos County,FAW
-0.5589,37.075,2017-12-18,Nyeri,FAW
-0.5365,37.4541,2017-12-20,Embu,FAW
0.77862,34.7895,2017-12-19,Bungoma County,FAW
-1.21822,36.65172,2017-12-19,Kiambu,FAW
-1.21822,36.65172,2017-12-19,Kiambu,FAW
-0.5589,37.075,2017-12-18,Nyeri,FAW
-0.5589,37.075,2017-12-18,Nyeri,FAW
-0.5589,37.075,2017-12-18,Nyeri,FAW
-1.21822,36.65172,2017-12-15,Kiambu,FAW
-1.27974379,36.64480705,2017-12-15,Kiambu,FAW
-1.27974379,36.64480705,2017-12-15,Kiambu,FAW
-0.52697,37.01729,2017-12-14,Nyeri,FAW
-0.52697,37.01729,2017-12-14,Nyeri,FAW
-0.5857,37.29047,2017-12-14,Kirinyaga County,FAW
-0.52697,37.01729,2017-12-14,Nyeri,FAW
-0.63085,37.112393,2017-12-14,Nyeri,FAW
-0.63085,37.112393,2017-12-14,Nyeri,FAW
-0.63085,37.112393,2017-12-14,Nyeri,FAW
-0.63085,37.112393,2017-12-14,Nyeri,FAW
-0.63085,37.112393,2017-12-14,Nyeri,FAW
-1.49538,37.2663,2017-12-14,Machakos County,FAW
-0.62768,37.10609,2017-12-14,Nyeri,FAW
-0.62768,37.10609,2017-12-14,Nyeri,FAW
-0.5659854,37.0072406,2017-12-14,Nyeri,FAW
-0.5659854,37.0072406,2017-12-14,Nyeri,FAW
-1.49538,37.2663,2017-12-13,Machakos County,FAW
-1.58253,37.24501,2017-12-13,Machakos County,FAW
-1.58253,37.24501,2017-12-13,Machakos County,FAW
-1.58253,37.24501,2017-12-13,Machakos County,FAW
-1.58253,37.24501,2017-12-13,Machakos County,FAW
-1.28308,36.7267,2017-12-13,Nairobi County,FAW
-1.28308,36.7267,2017-12-13,Nairobi County,FAW
-1.28308,36.7267,2017-12-13,Nairobi County,FAW
-0.5258723,37.077548,2017-12-12,Nyeri,FAW
-0.56745,36.997,2017-12-11,Nyeri,FAW
-0.5589,37.075,2017-12-11,Nyeri,FAW
-0.5589,37.075,2017-12-11,Nyeri,FAW
-0.5589,37.075,2017-12-11,Nyeri,FAW
-0.56745,36.997,2017-12-11,Nyeri,FAW
-1.344176,36.64176,2017-12-11,Kajiado County,FAW
-1.37581284,37.25048533,2017-12-11,Machakos County,FAW
-0.51003,37.52088,2017-12-11,Embu,FAW
-0.381526441,37.83991685,2017-12-09,Tharaka-Nithi,FAW
-0.381526441,37.83991685,2017-12-09,Tharaka-Nithi,FAW
0.8936452,34.9252505,2017-12-07,Trans-Nzoia County,FAW
-0.5659854,37.0072406,2017-12-07,Nyeri,FAW
-0.56745,36.997,2017-12-07,Nyeri,FAW
-1.21993,36.7134,2017-12-07,Kiambu,FAW
-1.23515,37.47248,2017-12-06,Machakos County,FAW
-0.50537,37.72824,2017-12-06,Embu,FAW
-0.50537,37.72824,2017-12-06,Embu,FAW
-0.5365,37.4541,2017-12-06,Embu,FAW
-0.5359379,37.4534122,2017-12-06,Embu,FAW
-0.5293129,37.4559674,2017-12-05,Embu,FAW
-0.51003,37.52088,2017-12-05,Embu,FAW
-1.3992183,36.6844302,2017-12-05,Kajiado County,FAW
0.77862,34.7895,2017-12-05,Bungoma County,FAW
-0.335613,37.82998,2017-12-05,Tharaka-Nithi,FAW
-0.335613,37.82998,2017-12-05,Tharaka-Nithi,FAW
0.060405,34.282978,2017-12-05,Siaya County,FAW
-0.6237882,37.2983519,2017-12-04,Kirinyaga County,FAW
-0.6229779,37.3010483,2017-12-04,Kirinyaga County,FAW
-0.5589,37.075,2017-12-02,Nyeri,FAW
-0.5589,37.075,2017-12-02,Nyeri,FAW
-1.4184771,37.3244413,2017-12-01,Machakos County,FAW
-0.354264243,37.66641602,2017-12-01,Tharaka-Nithi,FAW
-0.47389,37.46408,2017-12-01,Embu,FAW
-0.47389,37.46408,2017-12-01,Embu,FAW
-0.354264243,37.66641602,2017-12-01,Tharaka-Nithi,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-0.6511987,37.1207202,2017-11-30,Murang'a County,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-0.5857,37.29047,2017-11-30,Kirinyaga County,FAW
-0.5857,37.29047,2017-11-30,Kirinyaga County,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-1.58253,37.24501,2017-11-30,Machakos County,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-0.63085,37.112393,2017-11-30,Nyeri,FAW
-1.58253,37.24501,2017-11-30,Machakos County,FAW
-0.62768,37.10609,2017-11-30,Nyeri,FAW
-0.4478335,37.479993,2017-11-30,Embu,FAW
-0.57318,37.32643,2017-11-30,Kirinyaga County,FAW
-0.577144,37.03649,2017-11-30,Nyeri,FAW
-0.397792,37.5912126,2017-11-30,Embu,FAW
-0.381526441,37.83991685,2017-11-30,Tharaka-Nithi,FAW
-0.9982082,35.6008312,2017-11-29,Narok,FAW
-2.9304354,37.5153078,2017-11-29,Kajiado County,FAW
0.00295,36.2274,2017-11-29,Nakuru,FAW
-0.381526441,37.83991685,2017-11-30,Tharaka-Nithi,FAW
-0.5561952,37.0547849,2017-11-29,Nyeri,FAW
-0.51128,37.47353,2017-11-29,Embu,FAW
-1.4004217,36.7656218,2017-11-29,Kajiado County,FAW
-0.335613,37.82998,2017-11-29,Tharaka-Nithi,FAW
-0.5365,37.4541,2017-11-29,Embu,FAW
-1.28124,36.61225,2017-11-27,Kiambu,FAW
-0.6238378,37.298405,2017-11-27,Kirinyaga County,FAW
-0.623834,37.2984245,2017-11-27,Kirinyaga County,FAW
-0.64574801,37.31893156,2017-11-27,Kirinyaga County,FAW
-0.64574801,37.31893156,2017-11-27,Kirinyaga County,FAW
-1.344176,36.64176,2017-11-27,Kajiado County,FAW
-1.4047617,37.3327941,2017-11-24,Machakos County,FAW
-1.5822858,37.245135,2017-11-24,Machakos County,FAW
-0.6607976,37.1151267,2017-11-23,Murang'a County,FAW
-0.47389,37.46408,2017-11-24,Embu,FAW
-0.47389,37.46408,2017-11-24,Embu,FAW
-0.47389,37.46408,2017-11-24,Embu,FAW
0.12731,36.26622,2017-11-23,Nakuru,FAW
-0.577144,37.03649,2017-11-23,Nyeri,FAW
-1.2195747,36.7128822,2017-11-23,Kiambu,FAW
-0.426134,37.47909,2017-11-23,Embu,FAW
-0.3977889,37.5912438,2017-11-23,Embu,FAW
-0.3970853,37.5915767,2017-11-23,Embu,FAW
-0.3970853,37.5915767,2017-11-23,Embu,FAW
-0.4476182,37.4799763,2017-11-23,Embu,FAW
