,geometry,class,tavg,prec,tmax,tmin,vapr,wind
806,POINT (34.481832180927825 0.52551444120992),0,21.458334,136.08333,27.541666,15.374999,1.7825001,2.2749999
807,POINT (36.01795131677221 -0.848907943492948),0,12.850001,85.083336,18.90833,6.7999997,1.1433333,2.275
808,POINT (36.50304157019675 0.363817690068406),0,17.675,58.583332,25.5,9.85,1.3825,2.1833332
809,POINT (40.54546034873459 -2.142481952625059),0,27.033335,81.166664,30.475,23.608332,2.6075,3.0249999
810,POINT (39.65612821745627 2.708420581620357),0,26.141665,27.166666,31.266668,21.041666,1.9849998,2.6083333
811,POINT (38.443402583894915 3.516904337327926),0,25.091667,32.75,30.441671,19.758333,1.9158335,2.475
812,POINT (34.32013542978631 4.001994590752467),0,25.566668,43.083332,32.208332,18.916668,1.975,2.2083333
813,POINT (37.47322207704583 1.091453070205218),0,23.283333,38.333332,29.308332,17.275,1.8433332,2.5333335
814,POINT (36.988131823621295 2.465875454908086),0,25.641665,21.333334,31.708334,19.566668,1.9108332,2.2333333
815,POINT (34.80522568321086 0.606362816780677),0,20.316666,138.0,26.6,14.016666,1.6616665,2.1833332
816,POINT (38.524250959465675 -2.061633577054302),0,24.683334,53.5,29.316668,20.016668,2.0966666,2.6250002
817,POINT (36.26049644348448 0.121272563356135),0,17.658335,87.666664,24.991669,10.299999,1.4141666,2.2833333
818,POINT (39.81782496859778 -2.6275722060496),0,25.683334,64.333336,29.683334,21.683334,2.4058332,2.8333333
819,POINT (37.95831233047038 0.929756319063705),0,24.400002,35.75,30.583334,18.216667,1.8966666,2.716667
820,POINT (39.00934121289021 3.436055961757169),0,24.800001,37.416668,29.391668,20.216667,1.9041667,2.4916668
821,POINT (38.12000908161189 1.980785201483545),0,26.233332,27.833334,32.208332,20.266666,2.0116665,2.2166667
822,POINT (36.907283448050535 -1.33399819691749),0,19.875,59.0,25.933332,13.791668,1.5158334,2.9250002
823,POINT (38.8476444617487 -1.172301445775975),0,25.858332,52.833332,30.683336,21.000002,2.1658335,2.5833333
824,POINT (34.1584386786448 -0.606362816780678),0,20.166666,116.25,25.508333,14.841666,1.695,2.3833332
825,POINT (40.30291522202233 -0.363817690068406),0,28.133333,29.25,33.091667,23.200003,2.3591664,2.6916666
826,POINT (36.26049644348448 -2.061633577054302),0,24.208334,30.916666,29.90833,18.483334,1.8316668,2.8833334
827,POINT (39.81782496859778 -2.789268957191115),0,25.099998,69.333336,28.974998,21.225002,2.3791666,2.7083337
828,POINT (34.32013542978631 4.001994590752467),0,25.566668,43.083332,32.208332,18.916668,1.975,2.2083333
829,POINT (35.12861918549388 0.444666065639163),0,18.066666,105.583336,24.366667,11.774999,1.4383334,2.375
830,POINT (39.73697659302703 0.202120938926892),0,28.383333,26.916666,33.916668,22.866667,2.2583334,2.5166667
831,POINT (37.39237370147508 -1.980785201483545),0,21.083334,57.0,26.741663,15.433333,1.7191668,3.1166666
832,POINT (35.371164312206155 1.980785201483545),0,24.858332,41.583332,31.183334,18.525,1.9233332,2.225
833,POINT (37.87746395489962 -3.193510835044899),0,22.658333,57.333332,28.666664,16.65833,1.9175,3.1083336
834,POINT (35.61370943891843 -0.687211192351434),0,14.825,104.0,20.725,8.966666,1.2508333,2.3083332
835,POINT (36.01795131677221 -1.414846572488247),0,21.4,57.083332,27.725,15.100001,1.5524999,2.925
836,POINT (35.69455781448918 -0.768059567922191),0,14.899999,93.916664,20.750002,9.033333,1.2574999,2.2666667
837,POINT (38.60509933503643 -3.840297839610955),0,23.449999,58.833332,28.483335,18.441668,2.1075,2.8999999
838,POINT (37.47322207704583 -1.980785201483545),0,19.108334,62.666668,24.324999,13.900001,1.605,2.95
839,POINT (38.68594771060719 -2.708420581620357),0,24.908333,73.666664,29.849998,20.016666,2.1583333,2.5000002
840,POINT (41.1113989777299 3.67860108846944),0,27.025,22.916666,32.775,21.275,2.0433333,2.5083334
841,POINT (40.70715709987611 -1.819088450342031),0,27.200003,65.0,30.816668,23.566668,2.6666667,3.5083334
842,POINT (40.060370095310056 -3.193510835044899),0,24.766668,92.583336,28.558334,20.975,2.5666668,3.2666667
843,POINT (39.49443146631476 -0.121272563356135),0,27.908333,28.083334,33.225002,22.641665,2.2383335,2.4750001
844,POINT (36.74558669690902 -2.465875454908087),0,18.633333,59.333332,23.624998,13.658333,1.5325001,2.7749999
845,POINT (37.79661557932886 1.172301445775975),0,23.924997,36.583332,30.116669,17.758335,1.8608335,2.5500002
846,POINT (35.53286106334767 -0.687211192351434),0,15.233334,109.416664,20.816668,9.641666,1.2783333,2.3666668
847,POINT (38.36255420832416 -1.980785201483545),0,24.316668,51.333332,29.474998,19.158335,2.035,2.7666667
848,POINT (39.413583090744 -0.768059567922191),0,27.441668,35.916668,32.51667,22.4,2.2691667,2.4916668
849,POINT (40.70715709987611 -0.929756319063705),0,27.375002,37.5,31.533333,23.191666,2.4483335,2.75
850,POINT (34.7243773076401 0.606362816780677),0,20.550001,140.33333,26.866669,14.233334,1.6908336,2.3
851,POINT (39.251886339602486 -4.48708484417701),0,25.466667,90.75,29.775,21.175001,2.555,3.4416668
852,POINT (35.53286106334767 0.929756319063705),0,15.05,90.416664,20.833334,9.283334,1.2508332,1.9416666
853,POINT (36.34134481905524 2.708420581620357),0,28.183334,16.666666,34.78333,21.599998,2.0208333,2.2083333
854,POINT (35.290315936635395 1.57654332362976),0,19.55,76.083336,25.758333,13.366668,1.56,2.2916667
855,POINT (37.79661557932886 -0.363817690068406),0,22.558332,62.333332,28.316666,16.816668,1.8741666,2.7166665
856,POINT (38.76679608617795 -2.789268957191115),0,25.1,76.416664,30.150002,20.066668,2.1766667,2.575
857,POINT (39.73697659302703 3.436055961757169),0,24.358332,31.916666,29.691668,19.050001,1.8533334,2.4499998
858,POINT (40.868853851017626 2.870117332761871),0,27.158335,27.0,33.016666,21.291666,2.0791667,2.9583333
859,POINT (39.00934121289021 3.112662459474142),0,25.533333,31.25,30.216667,20.858334,1.9583334,2.4916666
860,POINT (35.371164312206155 0.121272563356135),0,14.633332,108.583336,19.916666,9.358333,1.2016667,2.2833333
861,POINT (34.32013542978631 -1.091453070205219),0,21.608335,102.5,27.449999,15.783332,1.7766666,2.4166667
862,POINT (39.00934121289021 -0.848907943492948),0,26.433332,43.083332,31.641665,21.233334,2.1883335,2.4750001
863,POINT (38.68594771060719 3.112662459474142),0,25.591667,31.916666,30.949999,20.25,1.9325,2.475
864,POINT (34.96692243435237 -0.848907943492948),0,17.85,134.41667,23.908333,11.783333,1.4350001,2.516667
865,POINT (40.22206684645157 1.899936825912787),0,27.966665,29.083334,33.358334,22.558334,2.1258333,2.9333332
866,POINT (41.19224735330065 -1.414846572488247),0,27.091667,50.333332,30.683334,23.483332,2.605833,3.1083336
867,POINT (36.74558669690902 1.495694948059003),0,18.933334,47.916668,25.366669,12.491666,1.5241667,2.1
868,POINT (37.79661557932886 -2.304178703766572),0,22.283333,49.583332,27.983332,16.583334,1.8475,3.0833337
869,POINT (37.715767203758105 -1.657391699200518),0,21.775,61.583332,27.233335,16.308334,1.7725,2.9416666
870,POINT (40.38376359759308 -0.929756319063705),0,27.483332,34.666668,31.825003,23.141668,2.4316666,2.6833334
871,POINT (36.66473832133826 -1.091453070205219),0,14.841667,110.666664,20.641668,9.05,1.2825001,2.5666668
872,POINT (37.634918828187345 -0.28296931449765),0,19.208336,130.83333,24.508333,13.9333315,1.6091667,2.7833335
873,POINT (40.62630872430535 -1.657391699200518),0,27.333334,56.5,31.166666,23.475,2.6016667,3.1166668
874,POINT (37.95831233047038 1.495694948059003),0,25.225,29.666666,31.133333,19.34167,1.9541668,2.6416667
875,POINT (37.23067695033356 -0.363817690068406),0,14.224999,136.0,19.508333,8.95,1.2816666,2.2666667
876,POINT (40.70715709987611 3.274359210615655),0,26.283333,25.583334,31.849998,20.725,2.0016665,2.7750003
877,POINT (40.141218470880816 -1.414846572488247),0,27.324997,36.333332,31.766668,22.891668,2.4666667,2.4833333
878,POINT (36.34134481905524 3.921146215181711),0,29.416664,21.416666,35.949997,22.866667,2.1066668,2.325
879,POINT (36.907283448050535 -1.57654332362976),0,19.733334,47.583332,26.016665,13.450001,1.5350002,2.8999999
880,POINT (37.23067695033356 -0.363817690068406),0,14.224999,136.0,19.508333,8.95,1.2816666,2.2666667
881,POINT (36.26049644348448 -1.657391699200518),0,23.516668,38.416668,29.700003,17.3,1.755,2.9666665
882,POINT (35.61370943891843 4.325388093035495),0,27.708336,32.75,34.583336,20.800001,2.0583334,2.25
883,POINT (40.46461197316384 3.759449464040197),0,24.283333,26.833334,29.641668,18.933334,1.87,2.6083333
884,POINT (40.30291522202233 2.465875454908086),0,26.166666,29.25,31.449999,20.9,1.9991665,2.7250001
885,POINT (40.70715709987611 -1.495694948059003),0,27.308332,50.333332,31.216667,23.408333,2.5683334,2.9916668
886,POINT (38.76679608617795 -1.657391699200518),0,25.766665,53.583332,30.491667,21.016665,2.174167,2.5249999
887,POINT (38.2817058327534 0.606362816780677),0,24.574997,37.666668,30.474998,18.666668,1.9508332,3.0083334
888,POINT (38.76679608617795 -1.899936825912788),0,25.641665,54.0,30.366667,20.908333,2.180833,2.625
889,POINT (39.65612821745627 -4.001994590752469),0,26.308334,88.25,30.324999,22.274996,2.6525,3.741666
890,POINT (36.34134481905524 0.121272563356135),0,13.841667,76.75,20.549997,7.1499996,1.2,2.2250001
891,POINT (37.715767203758105 0.444666065639163),0,23.358332,54.0,29.849998,16.85,1.7733332,3.0916665
892,POINT (40.54546034873459 -2.304178703766572),0,27.15,93.583336,30.691668,23.625,2.6175,3.116667
893,POINT (39.979521719739296 -0.121272563356135),0,28.450003,28.083334,33.7,23.166666,2.3033335,2.525
894,POINT (40.949702226588386 -1.57654332362976),0,27.033335,56.416668,30.599998,23.433334,2.6208334,3.0916665
895,POINT (40.38376359759308 -2.304178703766572),0,27.125,79.333336,30.791666,23.458336,2.5908332,3.1749995
896,POINT (41.03055060215914 3.274359210615655),0,25.800001,26.416666,31.300001,20.300001,1.9616667,2.4666665
897,POINT (40.788005475446866 0.040424187785378),0,28.224997,29.5,33.341667,23.091667,2.3716667,2.8333333
898,POINT (40.788005475446866 -0.363817690068406),0,27.724998,31.333334,32.258335,23.200003,2.4041665,2.8999999
899,POINT (35.12861918549388 0.52551444120992),0,18.083334,101.5,24.416664,11.741668,1.4475001,2.483333
900,POINT (38.443402583894915 -0.848907943492948),0,23.858332,55.5,29.025002,18.699999,2.0116668,2.6083333
901,POINT (38.524250959465675 3.597752712898683),0,24.758333,35.333332,29.583334,19.925,1.9008335,2.4750001
902,POINT (37.715767203758105 -1.010604694634462),0,21.275,60.416668,26.925001,15.658333,1.7441667,2.9916666
903,POINT (37.47322207704583 -1.819088450342031),0,18.983334,66.583336,23.983335,14.008334,1.5966667,2.8083334
904,POINT (35.85625456563069 4.325388093035495),0,29.208334,29.833334,35.966667,22.475,2.1575,2.05
905,POINT (39.89867334416854 -0.848907943492948),0,27.841665,33.333332,32.625,23.066666,2.3725,2.5166667
906,POINT (38.60509933503643 3.436055961757169),0,25.350004,34.083332,30.766668,19.958334,1.9341669,2.6083333
907,POINT (34.643528932069344 -0.040424187785379),0,21.525,134.75,27.533335,15.541667,1.7433333,2.4583333
908,POINT (40.22206684645157 1.172301445775975),0,28.408333,27.25,33.683334,23.074999,2.2141669,2.75
909,POINT (39.65612821745627 -0.202120938926893),0,28.008333,28.333334,33.19167,22.825003,2.2491667,2.5166667
910,POINT (38.20085745718265 1.738240074771274),0,26.566664,27.416666,32.64167,20.450003,2.0475,2.1833334
911,POINT (35.93710294120145 3.112662459474142),0,29.391665,15.583333,36.291668,22.508331,2.0591664,2.2166667
912,POINT (39.65612821745627 1.57654332362976),0,28.066666,22.833334,33.716667,22.375,2.1366665,2.5583332
913,POINT (34.23928705421556 -0.121272563356135),0,22.391668,88.666664,28.366669,16.4,1.8708333,2.55
914,POINT (36.179648067913725 -0.848907943492948),0,14.366666,72.0,21.1,7.65,1.2208334,2.4833333
915,POINT (38.92849283731946 -1.414846572488247),0,26.275,51.833332,31.208334,21.366669,2.2075002,2.575
916,POINT (34.481832180927825 3.436055961757169),0,24.816666,41.666668,31.041666,18.566666,1.8941666,2.225
917,POINT (39.09018958846097 1.980785201483545),0,27.241667,26.833334,33.033337,21.433332,2.0775,2.4750001
918,POINT (36.179648067913725 0.76805956792219),0,22.533335,54.0,29.591667,15.441667,1.7425,2.6666665
919,POINT (40.30291522202233 -2.546723830478843),0,26.941668,75.916664,30.79167,23.08333,2.6441667,3.6916666
920,POINT (38.36255420832416 -3.355207586186413),0,18.725,92.5,23.433334,14.016667,1.695,2.7916667
921,POINT (41.19224735330065 -1.819088450342031),0,26.983332,67.833336,30.283333,23.700003,2.7183332,3.5833333
922,POINT (39.49443146631476 -1.899936825912788),0,26.766668,50.333332,31.466667,22.099998,2.3525002,2.375
923,POINT (35.69455781448918 0.52551444120992),0,21.341667,80.5,27.974998,14.691666,1.5816666,2.358333
924,POINT (39.413583090744 -2.789268957191115),0,26.050001,62.916668,30.824999,21.241665,2.3275,2.375
925,POINT (40.54546034873459 1.172301445775975),0,28.583336,29.583334,34.1,23.058334,2.2508333,2.8833332
926,POINT (34.96692243435237 0.363817690068406),0,17.233332,128.75,22.916666,11.55,1.3933333,2.4833333
927,POINT (36.74558669690902 1.495694948059003),0,18.933334,47.916668,25.366669,12.491666,1.5241667,2.1
928,POINT (35.290315936635395 -0.687211192351434),0,17.425001,115.166664,23.641665,11.2,1.3933333,2.3833332
929,POINT (35.371164312206155 -1.657391699200518),0,18.925001,71.833336,25.091667,12.775001,1.4700001,2.6333334
930,POINT (41.43479248001292 3.840297839610954),0,28.141665,21.75,33.891666,22.375,2.1041667,2.6333334
931,POINT (35.371164312206155 -0.687211192351434),0,16.683334,117.916664,23.008333,10.408334,1.3441666,2.3333333
932,POINT (38.03916070604113 -2.6275722060496),0,22.691668,50.75,28.224998,17.183332,1.9083333,2.6750002
933,POINT (38.8476444617487 -0.363817690068406),0,26.125,33.583332,31.5,20.766666,2.1425,2.3166666
934,POINT (36.50304157019675 0.040424187785378),0,15.416665,68.666664,22.866663,7.9666657,1.2841667,2.1833334
935,POINT (39.73697659302703 2.385027079337329),0,27.116663,26.333334,32.333332,21.883331,2.0541668,2.7
936,POINT (39.251886339602486 -3.921146215181711),0,24.500002,61.416668,29.058334,19.958334,2.3883336,2.9750001
937,POINT (40.060370095310056 2.223330328195815),0,27.224998,27.666666,32.5,21.949999,2.065,2.7
938,POINT (37.14982857476281 -2.708420581620357),0,21.891665,53.416668,28.449999,15.324998,1.7666668,3.216667
939,POINT (34.562680556498584 -0.606362816780678),0,21.491669,109.833336,27.466667,15.483333,1.7641667,2.5000002
940,POINT (34.23928705421556 -0.687211192351434),0,22.125,102.833336,28.008333,16.225,1.8633332,2.4083335
941,POINT (36.50304157019675 0.121272563356135),0,16.041666,62.916668,23.525002,8.558334,1.3208333,2.1000001
942,POINT (40.788005475446866 1.980785201483545),0,27.724998,29.416666,33.033333,22.391665,2.1683335,2.8166668
943,POINT (39.57527984188552 -2.304178703766572),0,26.458334,55.416668,30.949999,21.941666,2.363333,2.55
944,POINT (35.04777080992313 -0.444666065639163),0,19.816666,123.916664,25.974997,13.633334,1.5799999,2.2916667
945,POINT (36.34134481905524 -1.172301445775975),0,17.249998,69.5,23.558332,10.966667,1.32,2.7249997
946,POINT (37.14982857476281 2.385027079337329),0,25.9,21.916666,32.024998,19.741665,1.9433335,2.2333333
947,POINT (39.81782496859778 2.789268957191114),0,25.491667,28.916666,30.550003,20.441664,1.9383334,2.6333334
948,POINT (38.2817058327534 -3.193510835044899),0,22.9,61.333332,28.183332,17.608332,2.0008333,2.7583332
949,POINT (40.22206684645157 0.929756319063705),0,28.383333,27.166666,33.725,23.025,2.2316666,2.7416668
950,POINT (36.907283448050535 -0.768059567922191),0,16.458334,146.08333,22.516665,10.416667,1.3908333,2.6333334
951,POINT (35.85625456563069 -0.040424187785379),0,18.0,84.25,24.933334,11.091667,1.4033333,2.175
952,POINT (40.38376359759308 2.708420581620357),0,26.483335,27.25,31.875,21.1,2.025,2.6916666
953,POINT (39.81782496859778 -3.355207586186413),0,24.541664,75.75,28.375,20.741667,2.4483333,3.2499998
954,POINT (38.03916070604113 0.282969314497649),0,22.016668,77.333336,27.475,16.541668,1.7975,2.575
955,POINT (37.55407045261659 -0.28296931449765),0,16.949999,164.5,22.016668,11.899999,1.4591666,2.6333332
956,POINT (40.949702226588386 2.546723830478843),0,26.608335,29.25,32.00833,21.241667,2.0708334,2.6583333
957,POINT (35.12861918549388 2.546723830478843),0,24.150002,40.166668,30.258337,18.066666,1.8066667,2.1166666
958,POINT (35.20946756106464 -0.848907943492948),0,18.025,104.75,24.308334,11.741668,1.445,2.375
959,POINT (38.68594771060719 2.6275722060496),0,26.124998,26.166666,30.833334,21.441666,2.005833,2.466667
960,POINT (38.2817058327534 0.040424187785378),0,24.516668,37.833332,29.591667,19.458334,2.0491667,2.4333334
961,POINT (38.20085745718265 2.385027079337329),0,24.75,30.333334,29.883331,19.633333,1.9141668,2.4416666
962,POINT (37.06898019919205 -0.363817690068406),0,17.34167,89.083336,23.575003,11.133332,1.4416667,2.7416668
963,POINT (40.46461197316384 -0.28296931449765),0,27.908335,28.75,32.63333,23.208334,2.3566666,2.8249998
964,POINT (35.290315936635395 0.52551444120992),0,17.35,89.666664,23.699999,11.008334,1.3425001,2.1833334
965,POINT (36.098799692342965 -1.57654332362976),0,22.641665,44.25,28.441666,16.841667,1.7008333,3.0
966,POINT (35.93710294120145 -0.040424187785379),0,19.208334,79.583336,26.691668,11.750001,1.4791665,2.2416666
967,POINT (39.00934121289021 3.436055961757169),0,24.800001,37.416668,29.391668,20.216667,1.9041667,2.4916668
968,POINT (38.36255420832416 1.738240074771274),0,26.733335,26.166666,32.63333,20.816668,2.0600002,2.1833334
969,POINT (37.06898019919205 -1.414846572488247),0,19.641666,50.916668,25.65,13.641666,1.5458335,2.9999998
970,POINT (36.66473832133826 -1.091453070205219),0,14.841667,110.666664,20.641668,9.05,1.2825001,2.5666668
971,POINT (39.73697659302703 -3.597752712898684),0,25.591667,87.166664,29.625,21.533333,2.5475,3.0166667
972,POINT (40.22206684645157 3.436055961757169),0,25.783333,25.833334,31.341667,20.258333,1.9575,2.7333333
973,POINT (40.46461197316384 3.436055961757169),0,25.716667,25.666666,31.408335,20.008333,1.9666668,2.675
974,POINT (35.69455781448918 -0.687211192351434),0,14.000001,102.833336,19.683332,8.308333,1.2066666,2.2416666
975,POINT (38.8476444617487 -2.546723830478843),0,25.666664,66.916664,30.508333,20.816668,2.2199998,2.5249999
976,POINT (36.907283448050535 0.040424187785378),0,17.033335,65.583336,24.366667,9.716666,1.4383332,2.908333
977,POINT (39.73697659302703 -0.444666065639163),0,28.225,30.833334,33.266666,23.141668,2.2833333,2.5666668
