,geometry,class,tavg,prec,tmax,tmin,vapr,wind
761,POINT (37.365698605420576 -0.642603358457002),0,21.391668,81.416664,27.133333,15.641666,1.7049999,2.825
762,POINT (37.31848303741523 -0.436462979712558),0,17.933332,134.58333,23.675001,12.191666,1.4991666,2.575
763,POINT (37.32455514824164 -0.525720136559095),0,19.633337,102.333336,25.425001,13.850001,1.6191665,2.7333333
764,POINT (37.62898431096303 -0.344481982211845),0,19.108334,127.416664,24.400002,13.808334,1.6066667,2.7250001
765,POINT (37.36901057280872 -0.703982342740882),0,21.591667,76.083336,27.308332,15.925002,1.7241668,2.8999999
766,POINT (37.37790304399115 -0.715450293712954),0,21.6,75.25,27.258331,15.933334,1.7241668,2.8999999
767,POINT (37.26578560858266 -0.6716817475411),0,21.349998,85.833336,27.474998,15.225002,1.6925,2.7666667
768,POINT (37.31375013813649 -0.589831479079354),0,20.716665,89.916664,26.683334,14.791667,1.6658335,2.7166665
769,POINT (37.26638367066573 -0.696095995090995),0,21.474998,84.25,27.633333,15.3,1.7008333,2.7083333
770,POINT (37.40515138271676 -0.478649048546268),0,18.416666,120.666664,24.033335,12.791667,1.5691667,2.7250001
771,POINT (37.39176536535389 -0.715225037730894),0,21.633333,74.833336,27.324997,15.925002,1.7308334,2.9416666
772,POINT (37.44901086433876 -0.607706270986903),0,21.175001,84.75,27.133333,15.224999,1.7041668,2.9333334
773,POINT (37.32104455758099 -0.5953654868677),0,20.8,88.666664,26.741667,14.891666,1.6716667,2.7749999
774,POINT (37.260446837911886 -0.641079517338852),0,20.958334,89.5,27.025,14.916667,1.6733333,2.7666667
775,POINT (37.29169051520977 -0.446434074039552),0,17.833332,134.41667,23.550001,12.091666,1.4858335,2.5833333
776,POINT (37.69328739843392 -0.344916850655153),0,20.308332,104.25,25.708334,14.883334,1.6999998,2.675
777,POINT (37.39011154275605 -0.736827370128423),0,21.599998,75.333336,27.25,15.941667,1.7291666,2.9750001
778,POINT (37.175279782268724 -0.54300378469015),0,19.341665,107.583336,25.091665,13.591666,1.5950001,2.8083334
779,POINT (34.96907314079379 -0.835216664768363),0,17.708334,134.83333,23.741669,11.683334,1.4266667,2.4750001
780,POINT (34.79685844207869 -0.577555464890668),0,19.7,144.08333,25.508333,13.866666,1.5816666,2.6416667
781,POINT (34.7993201572035 -0.757812454246574),0,19.024998,159.16667,24.75,13.274999,1.5174999,2.4583335
782,POINT (34.769308517522006 -0.918297495202502),0,18.991669,143.5,24.833334,13.166665,1.5275,2.391667
783,POINT (34.73083613421581 -0.689687092407056),0,19.891668,145.83333,25.608335,14.175,1.5974998,2.575
784,POINT (34.74857749608106 -0.732813467025984),0,19.508333,158.25,25.183334,13.849999,1.5475001,2.4666667
785,POINT (34.90263254067215 -0.79921166234876),0,17.858332,143.83333,23.741669,11.95,1.4433333,2.4416668
786,POINT (34.86308240168523 -0.519465141587689),0,19.441666,142.75,25.324999,13.566666,1.5675,2.6499999
787,POINT (34.78012867682938 -0.745997675912731),0,18.741667,156.33333,24.433334,13.0583315,1.4958333,2.4583335
788,POINT (34.85026857157185 -0.545160242023883),0,19.25,149.0,25.108332,13.399999,1.5541668,2.6750002
789,POINT (34.69411157160121 -0.646811389524272),0,20.058332,142.75,25.891665,14.241668,1.6150001,2.5000002
790,POINT (34.84403820949133 -0.865814070418559),0,18.158335,144.08333,23.966667,12.341667,1.4516667,2.3333333
791,POINT (34.86647022452386 -0.595194357844284),0,17.983332,154.08333,23.741667,12.183333,1.4658333,2.5666666
792,POINT (34.719703076542174 -0.769758167301201),0,19.733332,150.16667,25.475,13.991665,1.5841666,2.4583333
793,POINT (34.98662017941635 -0.840401555322202),0,17.916666,135.75,24.016668,11.858334,1.4433333,2.55
794,POINT (34.701792821880744 -0.744627523134568),0,20.041666,140.83333,25.783333,14.275001,1.6233333,2.55
795,POINT (34.82983369683532 -0.860527288135949),0,18.833332,145.75,24.65,13.016666,1.5083336,2.3666668
796,POINT (34.747884724869834 -0.794864320557512),0,19.699999,149.25,25.5,13.908334,1.5866667,2.4416666
797,POINT (34.81693808116648 -0.845973866699057),0,18.4,145.08333,24.166666,12.641666,1.4691666,2.3999999
798,POINT (34.676807337155104 -0.711821782004283),0,20.333332,133.41667,26.125,14.516665,1.6550001,2.55
799,POINT (34.790765062661926 -0.687615965686728),0,19.4,159.5,25.174997,13.666667,1.5366668,2.5666666
800,POINT (34.86312508107073 -0.848325446497988),0,17.85,142.75,23.691666,12.066666,1.4333334,2.375
801,POINT (34.7805247207819 -0.608338807972645),0,19.941666,140.75,25.791666,14.108333,1.61,2.4750001
802,POINT (34.73498298749988 -0.688176484802363),0,19.891668,145.75,25.608335,14.175,1.6016665,2.5833333
803,POINT (34.876841089854715 -0.870279706650152),0,17.716665,143.75,23.550001,11.850001,1.4191667,2.3916667
804,POINT (34.66576495553097 -0.829786495425368),0,19.59167,144.58333,25.283333,13.916667,1.5699998,2.3833334
805,POINT (34.71765957511213 -0.732050875548685),0,19.791666,149.75,25.491669,14.075,1.5825,2.5166667
806,POINT (34.738484536315866 -0.806951932067614),0,19.85,143.91667,25.649996,14.033333,1.6075,2.4666667
807,POINT (34.68129231011353 -0.934631799489515),0,19.324999,144.16667,25.050003,13.625,1.5533333,2.4666667
808,POINT (34.74365120913789 -0.71270667243343),0,19.691666,154.25,25.358335,13.991668,1.5666666,2.5083334
809,POINT (34.71133024966973 -0.901381520872502),0,19.333332,140.83333,25.066668,13.608334,1.5558332,2.4499998
810,POINT (34.7611402347838 -0.894366162730953),0,19.025,146.41667,24.808332,13.233334,1.5258332,2.425
811,POINT (34.83740959645825 -0.798686626066562),0,19.058332,154.83333,24.925001,13.200001,1.5291667,2.5583334
812,POINT (34.79974642333778 -0.607852560732782),0,19.916666,138.58333,25.75,14.066666,1.61,2.4916668
813,POINT (34.735347356510204 -0.859525655246229),0,19.366667,147.83333,25.125,13.600001,1.5566667,2.4416668
814,POINT (34.74657095214274 -0.858845988320709),0,19.35,148.41667,25.1,13.558333,1.555,2.4583333
815,POINT (34.93401258172254 -0.881082446684254),0,17.966665,139.5,24.033333,11.891667,1.4408334,2.4416666
816,POINT (34.784027514191465 -0.554555064132711),0,19.908333,137.5,25.766668,14.0583315,1.6033334,2.641667
817,POINT (34.78108254131572 -0.776407914881159),0,18.716665,154.16667,24.408333,13.033332,1.4925,2.4416668
818,POINT (34.64297424143684 -0.770990039742583),0,20.15,138.5,25.891665,14.375,1.6275,2.5249999
819,POINT (34.667070903972565 -0.887732975349106),0,19.991669,136.33333,25.741667,14.241668,1.6241666,2.4333334
820,POINT (34.738084349900404 -0.633312589812651),0,20.25,133.66667,26.091665,14.383334,1.6491667,2.591667
821,POINT (34.73793873480663 -0.62757531377282),0,20.25,133.66667,26.091665,14.383334,1.6491667,2.591667
822,POINT (34.89064491249182 -0.877710419206313),0,18.166666,142.41667,24.133333,12.233334,1.4575,2.4166667
823,POINT (34.69196032258089 -0.787414976911507),0,19.674997,146.58333,25.400002,13.966666,1.5791665,2.4749997
824,POINT (34.65458088895317 -0.721502569907901),0,20.35,133.83333,26.149996,14.541665,1.6525,2.5416665
825,POINT (34.806394953001195 -0.89612970964632),0,18.966667,145.75,24.816668,13.116668,1.5224999,2.4166667
826,POINT (34.72943506165772 -0.743260019005098),0,19.9,142.83333,25.666664,14.166667,1.61,2.5
827,POINT (34.81463831284722 -0.727343114952998),0,19.058332,159.41667,24.841667,13.274999,1.5216666,2.4916666
828,POINT (34.866284540618 -0.144354169153841),0,22.966667,102.583336,29.424997,16.508333,1.8100001,2.3583333
829,POINT (34.90929569027805 -0.238057754397544),0,23.041666,97.916664,29.658335,16.441668,1.8050002,2.3916667
830,POINT (34.63969330894474 -0.098594561150944),0,22.616667,115.5,28.716667,16.500002,1.8216666,2.4916666
831,POINT (34.78502956502772 -0.052391074582367),0,22.675001,120.166664,28.933332,16.400002,1.7966667,2.4083333
832,POINT (34.78226457075546 -0.069040162671409),0,22.925001,114.916664,29.224998,16.616667,1.8149999,2.4166667
833,POINT (34.67349764946143 -0.086431147046596),0,22.875,109.833336,28.841665,16.858332,1.8433332,2.3833332
834,POINT (34.759087715990745 -0.088449162978938),0,22.883331,114.5,29.01667,16.758333,1.8183333,2.4333332
835,POINT (34.97462949926948 -0.281250623755621),0,22.866667,96.0,29.483335,16.225,1.7791666,2.375
836,POINT (34.6375519326417 0.003734250915244),0,19.741667,163.0,25.54167,13.958333,1.5783334,2.55
837,POINT (34.78409865582821 -0.047857760709096),0,22.475,123.333336,28.700003,16.241665,1.7833333,2.4916666
838,POINT (34.47908276481899 -0.151484455244845),0,22.758333,101.833336,28.808332,16.699999,1.8641664,2.4833333
839,POINT (34.60474882406831 -0.075870164013231),0,22.225,120.25,28.316664,16.141666,1.7975001,2.3999999
840,POINT (34.44710496182205 -0.154068433859184),0,22.725,100.416664,28.775002,16.674997,1.8649998,2.4333332
841,POINT (34.593143372186304 -0.033411138157326),0,21.408335,138.5,27.374998,15.450001,1.7433333,2.6000001
842,POINT (35.104652214368215 -0.001831760994705),0,21.875,114.916664,28.208336,15.491665,1.7016667,2.45
843,POINT (34.97911516257264 -0.107607317873833),0,22.833334,99.25,29.358335,16.316666,1.7841667,2.3500001
844,POINT (35.14487430348467 -0.139185561128032),0,22.341665,102.333336,28.949999,15.716667,1.7191668,2.3166666
845,POINT (34.86371641054906 -0.072389030100808),0,22.875002,110.75,29.283333,16.458334,1.8108335,2.425
846,POINT (35.077813538246296 -0.188890345798477),0,22.558332,100.25,29.225,15.891666,1.7358335,2.3083332
847,POINT (34.99388171185257 -0.041614111158783),0,22.258333,108.833336,28.533333,15.983333,1.7533331,2.4916666
848,POINT (34.916987705935426 -0.034492486450618),0,21.941666,114.25,28.199999,15.691667,1.7441667,2.475
849,POINT (34.61759513295965 -0.045274988538335),0,21.341665,137.83333,27.349998,15.350001,1.73,2.5416665
850,POINT (34.99656249945648 -0.364286100328918),0,20.975,114.333336,27.266668,14.716666,1.6575001,2.3583333
851,POINT (35.1120728052217 -0.032319050733165),0,22.299997,109.416664,28.75,15.816667,1.7275,2.4416668
852,POINT (34.56925003107026 -0.069685092763263),0,21.516668,131.0,27.466665,15.575,1.7491668,2.475
853,POINT (34.62238871931771 -0.06817873498993),0,22.21667,121.666664,28.308332,16.141666,1.7958335,2.3916667
854,POINT (34.7469843332434 -0.165397914772561),0,22.700003,105.333336,27.949999,17.458334,1.8375,2.4416668
855,POINT (34.904762032306635 -0.35581447712478),0,21.533335,107.583336,27.750002,15.283333,1.7058333,2.325
856,POINT (34.67647180700145 -0.076117177330453),0,22.841665,112.083336,28.858332,16.841665,1.8391666,2.4416666
857,POINT (34.58828082818904 -0.062745333609771),0,21.366667,133.16667,27.308332,15.383334,1.7341666,2.4416666
858,POINT (34.480388639913066 -0.150214660639593),0,22.758333,101.833336,28.808332,16.699999,1.8641664,2.4833333
859,POINT (34.90828801214331 -0.336589261936079),0,22.258331,99.083336,28.566666,15.974999,1.7641665,2.3750002
860,POINT (34.74900743186392 -0.100853112142985),0,22.883333,112.333336,28.666666,17.083334,1.8341665,2.5
861,POINT (34.950340963452526 -0.353155932382695),0,20.416666,125.166664,26.658333,14.175,1.6091666,2.325
862,POINT (35.08310963955876 -0.171018855097858),0,22.35,103.166664,28.991663,15.683334,1.7183334,2.3
863,POINT (38.4394064277238 -2.753064746165443),0,24.000002,70.166664,29.125,18.858334,2.0575,2.4750001
864,POINT (38.21211085002393 -1.192187034125336),0,23.333336,62.0,28.408335,18.25,1.9900001,2.6333334
865,POINT (38.71485073814552 -2.264079387346522),0,25.375,58.083332,30.108332,20.624998,2.1733334,2.5833333
866,POINT (38.714486648816795 -2.575429365419884),0,25.233332,67.25,30.133337,20.35,2.1775,2.5083334
867,POINT (38.93713131183601 -1.098389962173915),0,26.4,48.75,31.491667,21.325,2.2033334,2.4916666
868,POINT (38.53565013675933 -1.550440637216558),0,24.966667,57.416668,29.641668,20.274998,2.0900002,2.6583333
869,POINT (38.18649490372026 -0.402723479855409),0,23.541664,46.25,29.091667,17.999998,1.9816667,2.5166667
870,POINT (38.72458007655521 -2.125118422925084),0,25.424997,55.916668,30.083334,20.725,2.1691668,2.6166666
871,POINT (38.48949672804426 -2.680863732778563),0,24.341665,70.833336,29.466667,19.225,2.0891669,2.5583334
872,POINT (38.07588749284131 -1.627580582377166),0,23.075003,54.416668,28.383337,17.741669,1.9,2.9750001
873,POINT (38.584895958757144 -0.778494448234214),0,24.35,51.166668,29.291666,19.416666,2.0533333,2.5500004
874,POINT (38.810058548470394 -1.760302003632105),0,25.783333,54.25,30.533333,21.049997,2.1858332,2.6166666
875,POINT (38.210698041354306 -2.287449385432187),0,23.516668,51.583332,28.491667,18.508333,1.9908334,2.7250001
876,POINT (38.43185202647205 -0.744307686729771),0,23.491667,52.416668,28.674997,18.3,1.9858335,2.5333335
877,POINT (38.46188509809377 -2.819110252337147),0,24.275,77.833336,29.375,19.191668,2.1016667,2.4333336
878,POINT (38.64142909475592 -1.602350825129458),0,25.358335,55.416668,30.116669,20.608335,2.1258333,2.5416667
879,POINT (38.51822892743271 -2.889895572791724),0,23.616669,78.5,28.683334,18.533333,2.0391665,2.5083337
880,POINT (37.98341986580325 -0.821932693321725),0,22.058332,63.583332,27.541666,16.566668,1.8583331,2.875
881,POINT (38.15947670935232 -0.455899750951199),0,22.875,48.5,28.366669,17.408333,1.9358335,2.5666666
882,POINT (38.39823867432117 -2.296567248752451),0,24.54167,54.75,29.46667,19.624998,2.0841668,2.65
883,POINT (38.599530462372115 -0.907558001430171),0,24.608335,54.833332,29.550003,19.666666,2.0683334,2.6416667
884,POINT (37.970013710351004 -1.492445490850141),0,22.449999,63.916668,27.950003,16.908333,1.8299999,3.0416667
885,POINT (38.46602806572109 -1.153073584204279),0,24.708334,64.0,29.649996,19.741667,2.0666666,2.65
886,POINT (38.157295698345735 -1.338830223863461),0,22.716667,64.666664,27.633331,17.816668,1.9333334,2.7666667
887,POINT (38.841688249377896 -1.669518188740021),0,25.891665,52.916668,30.616667,21.16667,2.1916668,2.5666668
888,POINT (38.26520846139117 -2.056644026275101),0,24.091667,50.083332,29.41667,18.783335,2.0175,2.8
889,POINT (38.42046963286923 -0.108053664736828),0,25.358335,35.916668,30.550001,20.191666,2.108333,2.4750001
890,POINT (38.75559520346153 -0.654601971012203),0,24.966665,43.166668,29.83333,20.075,2.0908334,2.4333332
891,POINT (38.710690295512336 -1.519852605641265),0,25.625,56.0,30.333334,20.924997,2.155,2.5666666
892,POINT (38.59810535208916 -0.618315751967948),0,24.150002,46.0,29.058334,19.241667,2.0383332,2.4083333
893,POINT (38.71977077116168 -0.670678486279862),0,24.833334,44.583332,29.799997,19.866667,2.0791667,2.4583335
894,POINT (38.229529573059615 -2.333566852647238),0,23.708336,52.5,28.608335,18.791666,2.0116665,2.7333333
895,POINT (38.82575903325559 -1.995721981361471),0,25.683332,53.916668,30.433332,20.933332,2.194167,2.5666668
896,POINT (37.93234955436781 -1.092074825969015),0,21.25,65.916664,27.1,15.383334,1.7516667,2.9833333
897,POINT (38.502635148234916 -1.354963972936876),0,25.058332,64.333336,29.933334,20.183332,2.0916665,2.6833334
898,POINT (37.9738178016698 -1.477997919250242),0,22.383331,65.0,27.925001,16.883333,1.8241669,3.0583334
899,POINT (38.160749487597656 -0.908103616750008),0,22.791666,58.166668,28.224998,17.358332,1.9399999,2.6583333
900,POINT (38.28939568748524 -0.767348527050714),0,23.433332,54.833332,28.85,18.008333,1.9775,2.7583332
901,POINT (37.89650738615841 -1.767146575270368),0,22.525,54.25,27.991667,17.074999,1.8366666,3.075
902,POINT (38.824558317115965 -1.670025094185898),0,25.833334,53.25,30.550001,21.116669,2.1841667,2.5416665
903,POINT (38.23451385131307 -1.825983991301358),0,23.575003,45.833332,28.733335,18.383333,1.9233332,2.7916667
904,POINT (38.48587790857302 -2.255856742429944),0,24.808334,55.5,29.658335,19.958334,2.1091669,2.6333334
905,POINT (38.82307140835201 -0.803349239297375),0,25.508333,45.583332,30.400002,20.59167,2.1325,2.5583336
906,POINT (38.84717560528114 -2.886352378570623),0,25.191666,75.916664,30.224998,20.15,2.1941664,2.5333335
907,POINT (38.128529994539036 -0.656992631687164),0,21.441668,61.5,26.824999,16.066668,1.8358334,2.5583334
908,POINT (38.65932389341406 -2.94824714322375),0,24.900002,85.25,30.275,19.533333,2.1541667,2.525
909,POINT (38.80098409307075 -1.347864232934659),0,25.808332,55.0,30.516665,21.09167,2.1708333,2.5416667
910,POINT (37.98466267340097 -1.532119946565454),0,22.558334,62.333332,28.025,17.091665,1.8416666,2.9666665
911,POINT (37.753103299327016 -1.24916266217203),0,21.433334,59.916668,27.25,15.625,1.7383333,3.0249999
912,POINT (38.603345266144146 -2.260075688850969),0,25.141668,57.083332,29.858332,20.408335,2.1449997,2.5750003
913,POINT (38.37721138908314 -2.257532444040866),0,24.333334,54.0,29.183334,19.483335,2.0649998,2.6750002
914,POINT (38.556380302681795 -1.39658845573505),0,25.03333,62.75,29.833334,20.224998,2.0925,2.6833332
915,POINT (38.73222972344116 -1.452094885543438),0,25.683334,56.75,30.483332,20.874998,2.155,2.5833335
916,POINT (37.91707067523195 -0.711218117984696),0,23.133331,53.916668,28.683334,17.558334,1.9391667,2.8333333
917,POINT (38.31346952964042 -1.9696448953325),0,24.166666,50.833332,29.35,18.958334,2.0191667,2.7666667
918,POINT (38.421909851764994 -0.657817432892234),0,23.699999,49.25,29.1,18.275,1.9891666,2.5416667
919,POINT (38.96737832232743 -1.585772469204433),0,26.391668,51.916668,31.308334,21.491663,2.2333333,2.5666664
920,POINT (38.88525341533675 -2.910013034817877),0,25.008331,75.75,30.091665,19.933332,2.1791668,2.575
921,POINT (38.723712516565634 -2.801890547743469),0,25.050001,76.916664,30.199999,19.908335,2.1666667,2.5416667
922,POINT (38.43682088073836 -2.233924866354579),0,24.625,54.416668,29.508333,19.741667,2.0908334,2.675
923,POINT (38.51000992431793 -0.692476315462374),0,23.816668,49.666668,28.908335,18.733332,2.0116668,2.5083334
924,POINT (38.391135804197425 -2.017127262287073),0,24.391668,51.75,29.341667,19.416666,2.0583332,2.7583332
925,POINT (38.65030995266195 -2.656290744241965),0,24.866667,72.083336,29.758331,20.016666,2.1475,2.5666668
926,POINT (38.67173966248954 -1.581071496125707),0,25.508333,55.25,30.283333,20.758333,2.1416664,2.5749998
927,POINT (38.63754742877471 -2.572108062225365),0,25.033333,67.166664,29.916666,20.15,2.1541667,2.516667
928,POINT (38.07743834979042 -0.473843392493193),0,22.849998,51.333332,28.325003,17.408333,1.9366668,2.7166665
929,POINT (37.859110028925066 -1.193617019892413),0,21.25,64.083336,27.158333,15.333333,1.7333335,2.9916666
930,POINT (38.940653018791366 -1.81182623079026),0,26.066668,53.5,30.858335,21.275003,2.22,2.55
931,POINT (38.434750612617314 -2.028590832697347),0,24.491667,52.0,29.316668,19.658333,2.0741665,2.6833334
